ramanshift	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20	t21	t22	t23	t24	t25	t26
1749.918372	8787.6416	8334.4834	6486.50781	7679.94287	9330.90527	10276.92188	10903.46875	10268.56445	9118.28027	8040.99365	7909.56543	8508.17969	9857.25684	9627.49902	9254.8623	6728.66064	7886.29639	9825.75293	7546.93115	6110.87695	5304.37598	6850.52881	9487.33301	11563.8877	10183.99316	9150.9375
1748.974039	8794.19727	8291.81738	6490.8125	7736.7749	9512.04199	10291.90234	10890.19043	10337.62012	9337.16309	8069.45605	7947.22461	8450.91797	10113.44043	9530.51074	9101.63379	6852.34326	7828.56152	9834.24609	7561.45557	6101.61377	5260.32617	6816.53271	9576.46191	11666.78613	10374.06836	9219.94629
1748.029707	8778.83789	8284.46289	6474.13037	7641.93311	9479.88965	10360.97559	10878.64941	10259.38379	9335.9248	8161.53516	7994.02197	8454.10547	10207.84863	9604.48047	9041.83984	6820.96338	7767.58887	9913.97949	7747.23389	6243.32324	5374.44336	6898.7417	9606.60938	11793.94336	10381.99609	9271.46582
1747.085374	8850.11426	8271.47168	6490.22705	7797.9375	9432.30566	10364.85156	10946.96191	10381.1416	9376.03125	8234.28223	8142.51953	8544.55371	10096.1377	9744.68652	9111.92773	6886.55322	7922.04883	10046.99316	7724.29443	6276.98486	5340.72607	7103.76904	9591.9873	11903.00879	10414.46973	9386.44824
1746.141041	8848.66895	8147.0542	6596.25	7755.7085	9638.41113	10369.50293	11105.95898	10551.07422	9621.09473	8138.68213	8223.86523	8476.34277	9966.88867	9760.66309	9179.56543	6946.64355	7920.24951	10030.9834	7660.03662	6255.62842	5353.90039	7193.70947	9671.85156	11696.41602	10460.36816	9267.3584
1745.196708	8942.11816	8382.97852	6605.26465	7870	9710.20703	10557.14453	11055.35938	10459.63672	9486.72363	7947.9917	8163.44922	8475.43262	10014.23633	9754.2168	9314.50195	6915.77295	7763.8418	10073.29004	7770.09814	6249.6543	5416.69922	7139.12549	9654.55566	11744.73438	10656.02539	9556.09082
1744.252375	8982.21191	8292.86133	6857.3916	7965.4624	9773.14355	10599.10547	11191.6709	10546.12988	9773.05957	8176.24561	8054.22217	8715.70313	10247.34766	9748.24805	9326.39746	6966.87109	7965.37207	9958.36133	7668.15527	6196.33887	5464.1709	7099.75342	9546.12988	11758.67773	10746.20508	9470.27734
1743.308042	8965.33887	8415.83008	6750.37793	7992.32959	9832.53027	10466.68066	10910.76367	10378.53418	9554.25098	8278.80859	8299.63379	8849.12793	10388.43848	10025.20801	9261.42676	7059.02197	7992.26172	10021.02832	7903.37158	6203.65723	5443.87939	7091.14648	9842.50293	11898.48145	10603.7832	9500.69336
1742.363709	8820.36035	8343.07617	6774.60547	7919.36768	9603.12402	10592.59375	11129.04395	10481.25391	9563.49512	8208.56348	8013.62158	8621.28809	10029.81543	9812.67676	9538.21387	7030.87793	7951.80957	10174.53906	7785.77686	6238.64941	5372.56006	7243.49512	9726.45703	11759.53906	10537.02539	9524.36133
1741.419376	8859.6377	8523.20703	6739.38525	7889.60254	9819.37305	10578.86426	11299.27832	10678.82129	9707.92676	8266.2207	8334.13477	8674.95898	10347.25781	9860.44434	9661.60254	7175.34033	8022.32373	10287.05957	7905.58203	6149.3501	5398.68945	7243.64795	9672.75977	11921.04492	10343.78125	9608.39746
1740.475044	8993.10645	8451.06152	6769.12793	8026.86475	9721.53027	10578.23242	11214.09473	10602.80078	9707.21289	8228.09863	8274.24512	8586.54199	10383.30469	9836.35938	9600.7832	7010.26221	7951.96582	10134.30957	7713.10303	6300.60742	5319.42236	7282.51025	9764.26953	11942.48926	10568.99707	9569.93848
1739.530711	8947.60938	8340.27344	6709.17969	7992.73926	9840.49219	10712.95215	11245.83789	10635.25879	9801.55078	8390.72852	8210.63477	8720.03027	10349.02734	9777.21777	9518.05176	7007.5249	7924.67041	10223.81348	7832.13086	6414.76221	5419.98242	7279.96191	9794.43945	11954.68848	10660.00781	9746.53418
1738.586378	9070.52637	8465.10156	6662.38379	7933.08691	9974.63477	10749.47266	11472.57129	10697.71387	9848.21582	8422.00195	8247.90527	8805.60938	10252.47754	9802.33398	9566.50977	7020.98535	8062.80273	10147.83594	7888.29102	6332.6582	5460.30322	7169.16211	9873.12305	11912.53418	10434.62305	9588.20605
1737.642045	9092.70703	8514.44043	6697.31494	8082.5918	9897.57422	10851.97559	11441.39746	10753.72754	9637.38867	8404.75098	8351.40039	8944.47266	10602.55859	9849.06738	9428.23047	7147.48926	8007.90186	10540.59766	7828.09473	6357.20703	5549.83398	7216.67236	10102.1875	11947.67773	10570.60938	9744.48242
1736.697712	9220.0293	8486.16797	6848.31396	8048.95313	9755.34375	10556.73145	11287.86035	10592.21387	9817.85547	8399.10352	8299.13379	8689.75391	10581.68555	10123.86816	9578.68457	7013.2793	8196.88379	10332.97266	7920.43262	6442.33105	5548.61572	7203.80615	9870.0957	12071.86035	10614.6123	9936.09961
1735.753379	9132.8877	8476.04297	6746.74219	7937.96387	10101.75977	10668.51563	11500.49902	10646.37891	9895.8877	8630.07031	8287.8291	8969.69043	10635.82324	10003.79102	9671.63672	7076.11914	7972.6084	10216.46191	7928.02393	6335.04932	5456.4751	7161.83447	9766.98145	12269.72852	10806.89453	9927.49707
1734.809046	9175.95801	8633.38965	6715.14941	8235.44043	10084.22852	10809.35449	11441.11621	10724.44043	9920.8252	8475.95703	8506.23047	8776.20703	10590.69238	9944.45508	9717.17578	7226.70996	8013.39893	10395.91406	7810.39844	6429.76953	5628.3501	7265.18213	9986.44531	12242.56348	10696.13672	9869.84863
1733.864714	9247.55859	8644.4248	6725.68262	8205.15234	10012.33203	11005.57617	11527.10449	10766.24414	10017.42285	8691.19043	8419.5166	8998.00586	10655.04395	10114.56543	9849.62402	7203.59375	7992.97266	10336.62793	8007.57031	6483.24072	5587.37695	7366.3252	10007.11426	12332.03418	10806.37402	9754.33984
1732.920381	9281.91309	8521.17285	6881.22705	8221.00977	10113.08984	11127.65332	11487.33105	10848.37891	10077.56055	8613.1748	8610.0791	9138.10938	10700.07129	10154.24902	9754.4248	7208.69824	8088.35449	10358.18555	8020.73193	6590.41113	5593.47119	7354.24756	10067.53906	12366.14258	10708.68555	9873.62305
1731.976048	9212.63379	8477.35742	6900.92041	8163.34473	10027.58887	11008.82617	11588.46094	10797	10017.03809	8723.25684	8448.02246	8877.51758	10726.55762	10113.75293	9819.90625	7267.76416	8231.9834	10456.72656	7997.14404	6462.39941	5541.63965	7390.89404	10067.4707	12482.73828	10892.98828	9793.78223
1731.031715	9347.20117	8584.65039	6877.20459	8164.23291	10096.13086	11027.02441	11625.37695	10818.31934	10006.21094	8657.95703	8398.39258	8847.14063	10718.37988	10095.875	9755.01855	7339.57422	8107.35742	10431.78711	8060.91455	6559.05127	5552.53467	7369.33838	10170.87891	12752.35156	10931.08984	9978.30859
1730.087382	9310.0498	8697.3584	6929.43945	8204.51465	10129.6416	11012.13965	11591.69043	10865.3877	9999.18262	8780.4707	8513.76855	8952.18945	10784.73828	10261.33496	9804.2793	7321.27734	8073.3501	10528.77051	8068.42822	6469.03027	5640.7749	7493.06396	10245.71191	12542.56445	10915.99609	10177.17969
1729.143049	9336.07422	8805.46094	6958.29736	8261.89258	10128.91699	11095.01563	11685.95703	11043.25	10362.61621	8815.1416	8542.20508	8921.62402	10685.33984	10161.76367	9987.8418	7499.54346	8300.43555	10463.44727	8105.0874	6504.33105	5614.71875	7616.21973	10097.21973	12846.3457	11244.91504	10074.93652
1728.198716	9289.35156	8673.60645	6870.17822	8257.02148	10377.71582	11016.93848	11733.02539	10950.42676	10326.03516	8786.94531	8636.84473	9108.50293	10970.99512	10376.33105	10055.95898	7343.16992	8258.41895	10562.58203	8083.94385	6485.37695	5583.8374	7570.37305	10296.49707	12440.60547	11147.71582	10096.15039
1727.254383	9292.92969	8677.48047	7044.93848	8262.90039	10314.54395	11129.10059	11684.84766	11225.39355	10264.49512	8916.26465	8646.68555	9133.80957	10930.1377	10385.44043	10071.01563	7410.41016	8283.18945	10604.08789	8161.62061	6635.26563	5777.90771	7698.29443	10434.56836	12530.15039	11182.40723	10270.77246
1726.310051	9289.36719	8803.91992	6984.78174	8323.40039	10221.92188	11334.31152	11629.88086	11180.63867	10306.13477	8881.82617	8677.93555	9102.30859	10903.66504	10536.23828	10028.32129	7504.30664	8341.28125	10604.2002	8143.41113	6698.74121	5854.45605	7650.86133	10285.72363	12812.31738	11135.38184	10212.71777
1725.365718	9297.21777	8846.67188	6899.41943	8274.28516	10233.51172	11287.9707	11685.33105	11161.58008	10334.9209	8927.13867	8732.43848	9138.14551	10907.85156	10589.10156	10139.2207	7425.84424	8280.25391	10610.60547	8324.31934	6672.33252	5724.4624	7641.95605	10495.40137	12882.44043	11287.89648	10121.37109
1724.421385	9320.8877	8980.27734	6925.99854	8493.82227	10363.78125	11405.11133	11644.38574	11190.08203	10413.17676	9029.22461	8758.59668	9093.76758	10932.94824	10565.90527	10149.79004	7450.13672	8410.24805	10639.42773	8313.10449	6635.42188	5718.79639	7661.65381	10378.60547	12789.49023	11422.49414	10214.45215
1723.477052	9417.25684	8841.99902	7060.56299	8542.83203	10239.13672	11416.69824	11960.92969	11263.30859	10412.46582	8939.2959	8729.23438	9208.35059	10905.40039	10613.84375	10156.65234	7649.46729	8483.5127	10719.49609	8203.86816	6676.34326	5724.31689	7673.45947	10341.64746	12828.15039	11282.66797	10253.36816
1722.532719	9406.14648	8707.75	7240.76025	8580.43457	10319.62695	11523.18555	12167.15332	11169.04492	10385.77148	8841.50488	8867.46484	9223.53711	11084.94043	10585.95898	10218.80078	7659.29053	8500.49219	10862.05957	8289.50781	6726.25879	5705.84717	7758.54248	10597.47363	12887.7207	11290.54492	10253.13281
1721.588386	9339.4707	8974.77148	7054.14063	8539.24512	10416.70703	11540.50391	12146.56152	11428.06445	10559.40625	8841.90625	8592.44824	9021.13477	10968.26367	10549.73047	10356.63867	7640.24512	8559.37402	10733.05762	8315.75781	6731.83545	5811.13916	7818.69336	10573.57227	12981.6377	11400.19336	10315.97949
1720.644053	9566.55078	8985.26172	7133.62646	8473.10742	10536.50977	11401.25293	12122.24414	11485.47363	10586.91016	9071.63281	8693.83691	9359.84277	11089.16211	10646.74902	10222.54883	7584.28857	8573.70508	10896.64746	8486.15723	6829.54736	5780.51758	7767.76953	10305.88574	13059.33496	11491.38184	10439.91992
1719.69972	9436.69922	9038.22461	7028.52783	8467.07129	10505.40625	11600.11816	12136.64355	11455.04395	10502.57715	9092.9043	8599.14355	9379.93262	11077.91406	10908.78516	10440.87109	7600.79102	8542.70703	10901.16211	8460.89941	6777.57959	5741.35352	8009.02393	10679.57324	13176.90723	11534.47266	10233.21094
1718.755388	9464.27637	8987.45605	7085.47949	8524.84961	10628.02832	11571.88672	12119.00977	11484.99902	10423.20508	9212.42383	8644.4502	9412.70703	11283.77051	10728.10645	10355.90137	7668.63135	8605.20996	10838.20313	8506.91113	6696.19287	5827.90039	7909.6958	10470.08496	13146.91211	11652.37793	10357.20801
1717.811055	9592.92773	8960.51074	7169.25977	8499.84961	10600.15625	11637.33496	12166.44629	11377.38379	10532.2959	9180.35645	8765.49512	9394.5918	11285.59863	10789.43164	10418.35059	7617.22607	8761.78516	10928.32715	8468.83984	6808.07324	5926.19531	7879.84717	10750.64648	13191.82031	11740.53027	10409.96582
1716.866722	9664.04492	9064.22656	7252.22705	8659.13672	10573.5	11669.73438	12466.64063	11539.84082	10667.22656	9306.86133	8917.56152	9453.34082	11448.52246	10780.37695	10433.32129	7769.93701	8818.51563	11033.01855	8503.41211	6819.43506	5858.28271	7955.52051	10830.37695	13413.65234	11757.54199	10593.53223
1715.922389	9648.70703	9149.46387	7417.36133	8789.25879	10526.04102	11776.82617	12254.15527	11508.50195	10789.53027	9299.84863	9053.72168	9534.76953	11410.75977	10848.80957	10604.00879	7817.58008	8781.2959	11085.45117	8602.77832	6787.46533	5921.4917	7972.5874	10712.67676	13396.78223	11799.88379	10669.12402
1714.978056	9791.63477	9196.86914	7138.00537	8681.7666	10727.76465	11974.59766	12218.81836	11705.5166	10786.6582	9209.62988	9050.25391	9555.7666	11552.28906	10797.78027	10518.23828	7840.63623	8999.71484	11036.10742	8720.16895	6824.58838	5982.58154	8152.99121	10690.74609	13294.99316	11757.5918	10612.20801
1714.033723	9652.63379	9192.46191	7196.57715	8883.89941	10646.12012	11806.86914	12671.95117	11698.46777	10712.31543	9477.25684	9081.67871	9657.2002	11618.40527	10803.68066	10490.15625	7853.74414	8957.81152	11117.00684	8467.30664	6961.53369	5928.80273	8040.62451	10834.79785	13509.85742	12041.33301	10628.28906
1713.08939	9857.52148	9320.06055	7342.53125	8755.85059	10703.3252	11907.5	12553.62305	11870.55176	10871.19336	9236.41211	9205.4082	9619.86816	11521.95215	11035.20801	10573.81152	7932.18359	8909.02441	11304.12891	8531.6543	7061.12793	5734.40479	8190.9751	10799.19531	13543.51758	11621.50781	10585.7959
1712.145057	9930.61719	9394.78125	7323.14551	8845.45801	10882.49609	11981.67285	12672.75977	11738.37988	10951.67188	9471.18164	8895.38086	9625.05273	11648.93359	11223.46582	10692.90137	7925.42725	8910.70117	11344.36133	8665.91406	6966.65527	6021.69092	7989.27881	10917.78125	13664.73926	11740.19141	10538.70996
1711.200725	9894.95313	9381.10352	7386.88135	8872.79199	10782.7959	11802.38965	12618.54785	11875.21387	10971.73438	9485.55566	9240.97168	9768.78711	11627.34473	11164.66992	10820.2998	7927.82813	9052.41406	11242.65527	8518.30273	7055.86963	6112.87402	8267.50781	11112.12988	13587.34375	11831.54199	10644.56543
1710.256392	9952.98828	9433.26855	7509.44629	9044.97656	10809.37988	11907.87793	12623.28223	11841.06934	11014.31445	9540.67676	9153.89746	9890.17676	11739.08984	11186.70801	10659.69727	7955.37744	9041.26367	11318.50098	8590.43066	7063.2583	6128.36523	8288.48535	11146.40527	13611.92773	11894.91602	10606.01367
1709.312059	9882.10547	9439.74316	7480.24512	9118.54785	10722.07031	11948.70996	12714.61133	11787.85352	11102.55371	9633.98145	9176.56641	9969.02051	11944.25195	11221.46484	10781.19531	8079.33008	9070.68359	11457.11035	8561.06152	7039.45264	6126.05664	8337.3623	11199.77148	13685.65918	11980.07324	10600.19629
1708.367726	9835.26855	9571.02344	7506.3125	9124.68555	10895.25391	12080.99316	13058.86328	11983.04102	11209.12305	9679.91113	9185.07031	10020.39453	11906.95117	11178.40039	10879.56055	8059.72266	9166.22559	11389.34961	8571.38867	7131.20752	6126.65967	8418.9707	11225.89844	13540.14453	12089.00586	10678.59375
1707.423393	10078.70215	9511.40723	7620.63965	9223.91504	11068.49805	12155.44727	13040.07715	12040.11426	11193.57813	9649.125	9326.45605	10017.95801	12019.91309	11333.87207	11088.15137	8090.59326	9055.40332	11315.11133	8763.10547	7011.94043	6324.5127	8573.02734	11235.9541	13801.44531	12059.73926	10615.59277
1706.47906	10149.2334	9599.55566	7436.93164	9319.21191	10832.80078	12396.87793	13146.50586	11944.19629	11133.06738	9847.77344	9407.99609	10151.89648	12215.84668	11589.00488	11102.57324	8033.22803	9120.06641	11346.74902	8917.68945	7198.00439	6200.28027	8637.89551	11201.32617	13850.8252	12225.55371	10844.25684
1705.534727	10089.96094	9627.41797	7479.05273	9249.11426	10953.31152	12101.2832	13171.74414	12203.55957	11302.38086	9605.40234	9373.04199	10118.70801	12099.59961	11559.00879	11276.02832	8145.25439	9423.53906	11380.20215	8672.86914	7317.60791	6230.67041	8551.19531	11405.80566	13722.52246	12028.11133	10733.2627
1704.590395	10178.95215	9483.91406	7510.02197	9227.48438	10986.28125	12198.1123	13310.66406	11893.64355	11390.82031	9615.80273	9542.20313	10100.2373	12326.11328	11803.7207	11190.27148	8315.55664	9297.69824	11409.41309	8629.16797	7207.96191	6133.2749	8691.00195	11277.59863	13776.05078	12249.12793	11063.93555
1703.646062	10139.24316	9668.7998	7602.49902	9295.40918	11141.31152	12341.65625	13222.40723	12199.87891	11580.75	9814.6543	9725.29688	10196.23633	12359.85645	11556.29199	11438.24512	8317.56934	9387.46484	11714.06934	8688.77832	7246.94482	6354.51904	8655.0752	11427.49023	14035.86816	12339.91406	10902.80859
1702.701729	10220.85059	9686.47363	7650.95752	9407.03906	11113.33789	12511.94531	13183.26953	12199.47656	11679.55957	9753.25781	9839.80273	10249.20508	12268.47168	11695.80176	11475.54297	8212.80371	9406.91895	11708.93652	8805.98828	7293.12451	6386.3457	8691.35547	11384.49316	14142.53711	12357.96387	10913.17285
1701.757396	10324.89063	9689.65137	7613.27393	9473.5918	11247.55469	12553.96973	13396.75977	12249.16016	11725.94434	9855.35547	9874.27051	10147.39941	12355.16309	11805.7627	11484.26367	8247.21973	9582.2002	11632.9375	8888.42969	7335.70996	6456.0708	8786.72461	11482.68457	14243.41406	12363.60352	10903.92383
1700.813063	10286.48242	9668.67578	7833.43262	9477.52344	11341.36523	12528.85352	13525.01074	12396.86328	11833.49902	9888.45703	9809.74023	10303.70117	12538.3623	11959.9209	11614.93066	8421.1123	9607.6582	11751.01074	8888.51074	7327.64307	6426.95703	8883.92871	11544.19727	14198.37012	12454.88477	11117.7959
1699.86873	10353.31836	9925.90723	7882.44727	9436.40625	11510.04102	12588.90723	13800.81055	12333.85547	11900.40625	9847.09668	9852.2627	10410.24414	12254.20996	11863.92871	11755.34277	8482.03516	9609.86523	11862.7793	8994.27051	7451.4292	6369.9502	8986.00684	11587.19434	14257.09082	12354.50781	11005.81641
1698.924397	10457.51758	9979.375	7847.38281	9430.8916	11518.9209	12653.94141	13725.64746	12544.47363	12085.32813	9935.15234	9958.37012	10380.61523	12517.81836	11910.24316	11785.92383	8477.09863	9733.68848	11951.56445	8822.33301	7586.04785	6435.78076	9006.0498	11485.15234	14523.78711	12464.11719	11061.88086
1697.980064	10368.71582	10167.17773	7898.9126	9551.62402	11722.62695	12535.00977	13648.35547	12660.25977	11960.45117	10026.10742	10008.78711	10435.22168	12516.50098	11984.89746	11857.36426	8515.37891	9645.82324	12040.98242	8952.63086	7383.1792	6432.93311	9016.43945	11783.66309	14413.76563	12366.05469	11067.08203
1697.035732	10555.4502	9920.07129	8012.87012	9614.02441	11620.08105	12753.28223	13840.91309	12529.52832	11981.96582	10162.54688	9943.00098	10532.64648	12846.02246	12366.94141	11930.55957	8531.30469	9650.99609	12238.84082	8853.13672	7494.56885	6558.22852	9021.34668	11648.42383	14400.00293	12655.3877	11325.76563
1696.091399	10549.05469	10025.67285	7988.52881	9619.83008	11657.56543	12656.09961	13908.6416	13037.22461	12201.8623	10303.54102	10042.97363	10458.07324	12716.45996	12269.3125	11943.66602	8568.20703	9654.30957	12048.39551	9134.6875	7569.18359	6583.54004	9149.19043	11827.11035	14748.16992	12418.9209	11351.50781
1695.147066	10697.52637	10036.92188	7891.64355	9730.86523	11641.84961	12988.25391	13998.17969	12976.74805	12131.38281	10234.52734	9945.12891	10667.45605	12826.17676	12280.60156	12087.44141	8633.22656	9664.03809	12078.65918	9121.74219	7651.33398	6592.29834	9183.15625	11935.82324	14684.06348	12503.61426	11286.15332
1694.202733	10688.08984	10053.94531	7954.44043	9557.88281	11700.66504	13094.87598	14156.94727	13047.71289	12154.59473	10192.17285	10119.22754	10715.95605	13129.49219	12357.96973	12318.13086	8534.48926	9848.66797	12128.4043	9121.89063	7739.57129	6555.37744	9276.79102	11855.0293	14767.31445	12522.04297	11348.48828
1693.2584	10654.80664	9978.91406	8265.52148	9647.19727	11803.38672	13079.93066	14273.42285	12931.2627	12348.45215	10322.65137	10088.45996	10772.72461	13188.3623	12434.78906	12389.44043	8720.19434	9805.91797	12298.29688	9272.55469	7686.71094	6547.50195	9258.22656	12019.25684	14850.96973	12587.19629	11462.87598
1692.314067	10742.45215	10152.71973	8322.75586	9923.58887	11886.36816	13105.92285	14491.88965	12984.39648	12294.52832	10459.74414	10127.12402	10741.72266	13080.4502	12466.28613	12419.5625	8844.35938	9938.61719	12322.65723	9347.47461	7839.71875	6740.8291	9406.43848	12215.97852	14767.72754	12707.55859	11611.70313
1691.369734	10976.65527	10294.12598	8423.20898	9905.08203	11921.32324	13120.83594	14588.26563	13331.58984	12370.08496	10419.97363	10243.83203	10691.4082	12928.42871	12412.51953	12302.46289	8949.10352	10005.19824	12305.75195	9222.86035	7774.52197	6804.26221	9421.97461	12418.26367	15175.95313	12658.92285	11667.39063
1690.425401	10992.5791	10390.36035	8280.57227	9986.86816	12047.06348	13373.03906	14607.62988	13271.51953	12692.5166	10493.71875	10426.2998	10774.39941	12951.36426	12595.95996	12407.81348	9058.65137	10061.27441	12590.10254	9510.60352	7864.2915	6790.35596	9591.43164	12411.21875	15440.41406	12893.94922	11723.77051
1689.481069	10897.30664	10506.97168	8281.75391	9886.54199	11940.73535	13440.01074	14906.9502	13524.21094	12711.78711	10551.92188	10411.34375	11068.05176	13325.87012	12596.33887	12698.91895	9058.02539	10136.4375	12536.45801	9646.41016	8036.58594	6876.12207	9703.14941	12529.0957	15467.49414	12960.48242	11657.27148
1688.536736	10838.30859	10385.05469	8436.60547	10045.88672	12118.58398	13477.36035	14892.56934	13540.10547	12981.05371	10718.92773	10404.20508	11134.14453	13376.81934	12738.07227	12806.69336	9071.29785	9985.46875	12636.76563	9561.48633	8026.19775	6847.14307	9879.16699	12713.58008	15383.19434	13144.55273	11653.52832
1687.592403	11081.91211	10546.18164	8486.98047	10025.61719	12245.29297	13525.94141	14992.69531	13712.33301	12870.43848	10712.64746	10420.59961	11307.1416	13514.64258	12663.85156	12547.94629	9125.45313	10109.63086	12772.31641	9544.5918	7986.73242	6849.92773	9931.37207	12715.43555	15564.86035	13092.09473	11688.12793
1686.64807	11146.70313	10682.6543	8476.33789	10166.60449	12255.01465	13754.56348	15094.06543	13954.59277	12879.41113	10864.74805	10429.44824	11419.36621	13382.7832	12848.71191	12623.1084	9182.01074	10288.98633	12733.4209	9547.05078	8093.16211	6965.61377	10028.6123	12923.87695	15731.68359	13085.45801	11832.47266
1685.703737	11351.38672	10887.49023	8485.61426	10178.08301	12332.85449	13923.94238	15115.01563	13864.06445	13097.82129	11033.93555	10462.27148	11381.12402	13578.94531	12780.10254	12723.90137	9179.87891	10331.12598	12905.0498	9694.02734	8183.35107	7049.15186	10200.5293	13009.09766	15763.20605	13146.06738	11974.05273
1684.759404	11324.12207	10902.49414	8622.55176	10242.4873	12413.19043	13902.77734	15227.74414	13946.60352	13265.04492	11241.68262	10609.80273	11431.53223	13811.28418	13016.88672	12678.75684	9198.69922	10349.67969	12889.11328	9610.3418	8119.34424	7101.68115	10253.36816	13048.79102	15925.41699	13114.05469	11963.60254
1683.815071	11371.29297	10940.91602	8673.875	10380.4834	12598.69043	14082.0459	15465.74316	14080.28125	13246.52441	11194.19824	10702.125	11488.83398	13706.86133	12921.74707	12614.38477	9416.41113	10532.06445	13034.70703	9820.18652	8238.43164	7153.94189	10318.57227	13063.44238	15919.83398	13307.18848	11907.58301
1682.870738	11670.20703	10748.4834	8722.05762	10438.47461	12619.20215	14145.10254	15340.38574	14003.03809	13625.33691	11165.1543	10979.06543	11629.59277	13740.82813	13191.93359	12784.30664	9389.68262	10683.4502	13199.86035	9683.49609	8314.79492	7128.66016	10421.61621	13053.29102	15825.88867	13576.06543	12292.07227
1681.926406	11634.64258	11090.08008	8645.96094	10376.3916	12544.29688	14266.06055	15447.1543	14403.13184	13741.36328	11416.93555	10757.55957	11819.84375	13902.375	13309.97949	12858.42676	9545.66016	10604.26563	13155.47168	9951.25488	8351.77832	7257.35449	10751.26465	13559.97949	16382.44141	13400	12359.89648
1680.982073	11822.95508	11168.95117	8996.42871	10578.56543	12765.76465	14386.63379	15708.9043	14353.2334	13758.60254	11341.02148	11077.65723	11904.73047	13868.94141	13234.64453	12944.46094	9566.98535	10658.00586	13300.85156	10045.31152	8513.69141	7198.46826	10666.22363	13860.45117	16008.2998	13663.14746	12536.41309
1680.03774	11832.00391	11023.86035	9186.1123	10815.23438	12876.13867	14347.90234	15718.94629	14513.06055	13677.68262	11458.13965	11075.58105	11956.95605	14040.67188	13483.92871	12907.43457	9548.7002	10815.91016	13339.32617	10142.68555	8487.62695	7286.19434	10966.13477	13818.5752	16224.18359	13799.34082	12398.71289
1679.093407	11924.54785	11238.21387	9184.31445	10881.82617	12775.15039	14389.77148	15823.71387	14661.0166	14090.94043	11549.94531	11086.08398	11910.14551	14146.31055	13412.84375	12984.83691	9668.13086	10838.13281	13437.36621	10193.59766	8490.00391	7377.94336	10883.02637	14012.45508	16499.26172	13838.39746	12519.41406
1678.149074	12033.55957	11259.04199	9129.62598	10819.35938	12839.58984	14568.27148	16139.82813	14560.43262	14316.5	11668.63574	11144.66895	12049.03125	14438.1084	13591.23438	13050.00488	9687.73633	11006.56738	13608.15625	10157.93066	8555.4541	7379.29932	11153.4873	14113.80664	16450.76953	13818.74512	12422.40625
1677.204741	12032.71289	11185.74902	9170.37598	10996.33789	12895.84082	14575.37695	16006.30762	14834.40137	14330.99414	11739.9043	11413.61816	12218.89453	14431.80469	13908.48535	13243.0625	9812.34863	11091.51172	13531.3252	10206.93262	8669.01172	7634.24463	11188.64453	14231.3457	16540.3125	14032.8584	12488.28027
1676.260408	12226.20508	11381.12012	9250.31641	11146.29004	13062.87012	14976.51758	15979.38184	15137.09766	14508.10059	11973.95508	11320.47363	12091.76367	14659.45313	13891.18359	13282.90625	9663.45313	11003.50586	13625.83691	10331.17676	8709.35645	7655.70166	11354.91895	14414.09277	16667.00391	14196.75293	12639.29883
1675.316075	12319.51465	11567.5625	9344.91113	11314.07227	13206.40039	14987.30859	16074.16211	15157.4541	14730.55371	12005.81738	11471.53027	11998.83008	14724.68945	13992.64063	13225.34961	9690.16309	11185.43066	13964.54492	10333.36523	8745.09668	7661.56738	11386.06445	14369.59961	16657.74805	13993.35352	12853.05469
1674.371743	12394.42383	11426.16504	9479.20605	11347.12402	13498.86328	14984.10059	16370.47656	15381.96191	14968.77539	12066.22363	11567.76074	12394.42383	14913.61621	14277.61816	13487.30957	9828.62793	11236.51563	13879.65918	10562.85938	8877.62793	7555.79004	11588.45117	14630.37598	16739.95898	14235.56055	13066.62988
1673.42741	12454.55469	11482.96289	9812.19336	11353.23535	13388.81641	15205.72852	16323.56348	15444.13379	15128.7959	12407.14941	11637.49316	12521.45605	14908.49316	14300.04297	13762.98145	9881.46094	11271.58887	14009.83008	10720.65332	8833.25879	7871.77393	11490.35156	14719.47168	17102.46484	14179.56348	13227.0625
1672.483077	12691.07031	11829.53613	9660.91113	11657.65039	13435.31934	15496.47949	16745.65234	15538.68359	15219.57324	12271.6123	11511.63867	12489.97461	15381.36133	14676.76953	13582.82227	9998.77637	11651.5498	14183.5752	10921.46387	9196.34277	7858.31445	11561.47363	14649.79785	17020.62891	14275.42871	13123.22461
1671.538744	12797.09863	11951.3252	9845.73828	11578.71094	13656.56738	15680.89648	16507.4668	15898.84082	15533.60645	12454.84277	11826.0918	12451.55957	15296.67285	14528.82324	13656.13281	10184.02441	11722.81836	14454.7373	10836.38184	9104.1582	7946.11963	11810.73535	14874.75586	16998.63086	14509.73633	13377.44531
1670.594411	13070.4502	11841.83301	9736.73047	11678.38672	13858.28418	15525.48535	16742.50977	15881.9209	15704.32617	12601.02539	11909.05078	12670.41699	15301.46387	14755.44238	13870.67969	10342.30957	11964.82129	14611.08594	11004.07617	9081.41406	8054.65527	11967.2998	14871.96484	17285.79297	14593.60547	13386.40332
1669.650078	13139.71582	12039.75098	9862.64551	11770.6543	14029.55762	15686.63477	16718.66016	15936.24805	15834.77051	12681.0752	11941.33984	12679.24316	15740.78711	14922.71387	13997.98145	10436.88574	11997.89746	14589.08496	11167.34668	9235.30664	8067.79443	12073.48535	14929.58203	17243.05664	14868.82715	13633.63281
